item_code,brand,item_GTIN,product_group_code,item_description,description2,description3,unit,item_status,item_condition,abc_class,FLC_page_no,internet_flag,internet_tree,new_internet_tree,reorder_policy,standard_cost,replacement_cost,sales_cost,region,price0exGST,qty_break1,price1exGST,qty_break2,price2exGST,qty_break3,price3exGST,qty_break4,price4exGST,whse,bin_loc,on_hand,current_orders,back_orders,on_order,minimum_stock,maximum_stock,avg_mth_demand,avg_cost,supplier,supplier_item,priority,unit1,conv_factor,pack_qty,EOQ,last_buy_date,last_buy_price,tax_code
502028,FEL,5627501,1200,"FELLOWES STAR+ 150 BINDING",MACHINE,,EACH,S,,8,,,,,Y,0,0,0,,245.12,99999999,245.12,99999999,245.12,99999999,245.12,99999999,245.12,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,5627501,1,EACH,1,1,1,2018-04-12,122.56,
502028,FEL,5627501,1200,"FELLOWES STAR+ 150 BINDING",MACHINE,,EACH,S,,8,,,,,Y,0,0,0,,245.12,99999999,245.12,99999999,245.12,99999999,245.12,99999999,245.12,JAY,ZZZZ,0,0,0,0,0,0,0,0,GSS,BMFS150,9,EACH,1,1,1,2018-03-28,129.62,
502030,FEL,5641401,1200,"FELLOWES HELIOS 30 THERMAL","BINDING MACHINE",,EACH,S,,8,,Y,8AZ01Z01,6005,1,0,0,0,,238.92,2,222.19,3,207.39,4,194.43,999999999,194.43,JAY,ZZZZ,0,0,0,0,0,0,0,146.6,FEL,5641401,1,EACH,1,1,1,2016-10-11,155.54,
502031,FEL,5642401,1200,"FELLOWES HELIOS 60 THERMAL","BINDING MACHINE",,EACH,S,,8,,Y,8AZ01Z02,6005,1,0,0,0,,343.43,2,318.9,3,297.64,4,279.04,999999999,279.04,JAY,ZZZZ,0,0,0,0,0,0,0,223.22,FEL,5642401,1,EACH,1,1,1,2017-06-26,223.22,
502033,FEL,5703701,1200,"FELLOWES LAMINATOR ROLLER","WIPES PK50",,TUB,S,,8,,,,,Y,0,0,0,,18.2,2,16.54,4,15.19,6,13.99,99999999,18.2,JAY,ZZZZ,0,0,0,0,0,0,0,8.38,FEL,5703701,9,TUB,1,1,1,1899-12-31,9.1,
502033,FEL,5703701,1200,"FELLOWES LAMINATOR ROLLER","WIPES PK50",,TUB,S,,8,,,,,Y,0,0,0,,18.2,2,16.54,4,15.19,6,13.99,99999999,18.2,JAY,ZZZZ,0,0,0,0,0,0,0,8.38,GSS,LCWF501,1,TUB,1,1,1,2013-03-21,8.38,
502039,FEL,5739501,1200,"FELLOWES LUNAR PLUS LAMINATOR",A3,"No. 5744701",EACH,S,,8,,,,,Y,0,0,0,,118.61,99999999,118.61,99999999,118.61,99999999,118.61,99999999,118.61,JAY,ZZZZ,0,0,0,0,0,0,0.0833,75.5,FEL,5739501,1,EACH,1,1,1,2016-06-14,73.16,
502039,FEL,5739501,1200,"FELLOWES LUNAR PLUS LAMINATOR",A3,"No. 5744701",EACH,S,,8,,,,,Y,0,0,0,,118.61,99999999,118.61,99999999,118.61,99999999,118.61,99999999,118.61,JAY,ZZZZ,0,0,0,0,0,0,0.0833,75.5,SSS,40102090,2,EACH,1,1,1,2018-11-01,75.5,
502040,FEL,5739601,1200,"FELLOWES LUNAR PLUS LAMINATOR",A4,"No. 5744601",EACH,S,,8,,,,,Y,0,0,0,,69,99999999,69,99999999,69,99999999,69,99999999,69,JAY,ZZZZ,0,0,0,0,0,0,0.1667,49.82,FEL,"5739601 / 5744601",2,EACH,1,4,4,1899-12-31,48.28,
502040,FEL,5739601,1200,"FELLOWES LUNAR PLUS LAMINATOR",A4,"No. 5744601",EACH,S,,8,,,,,Y,0,0,0,,69,99999999,69,99999999,69,99999999,69,99999999,69,JAY,ZZZZ,0,0,0,0,0,0,0.1667,49.82,NPS,5739601,9,EACH,1,1,1,2016-08-09,43.6363,
502040,FEL,5739601,1200,"FELLOWES LUNAR PLUS LAMINATOR",A4,"No. 5744601",EACH,S,,8,,,,,Y,0,0,0,,69,99999999,69,99999999,69,99999999,69,99999999,69,JAY,ZZZZ,0,0,0,0,0,0,0.1667,49.82,SSS,40102091,1,EACH,1,1,1,2018-12-20,49.82,
502063,FEL,7901,1210,"FELLOWES LOTUS SIT STAND","WORKSTATION BLACK",,EACH,S,,B,2019-388,Y,,7002,1,0,0,0,,635.45,2,616.36,3,591,4,571.91,99999999,635.45,JAY,ZZZZ,0,0,0,0,0,0,0.0833,490.78,FEL,7901,1,EACH,1,1,1,2018-06-15,490.78,
502073,FEL,8031801,1170,"% FELLOWES OFFICE SUITE FILE",SORTER,,EACH,S,,8,,Y,,1A01,1,0,0,0,,56.84,2,54.61,4,51.15,6,47.69,99999999,56.84,JAY,ND46,1,0,0,0,0,0,0,18.91,FEL,8031801,9,EACH,1,1,1,1899-12-31,24.71,
502073,FEL,8031801,1170,"% FELLOWES OFFICE SUITE FILE",SORTER,,EACH,S,,8,,Y,,1A01,1,0,0,0,,56.84,2,54.61,4,51.15,6,47.69,99999999,56.84,JAY,ND46,1,0,0,0,0,0,0,18.91,GNS,70713,9,EACH,1,1,1,1899-12-31,26.15,
502073,FEL,8031801,1170,"% FELLOWES OFFICE SUITE FILE",SORTER,,EACH,S,,8,,Y,,1A01,1,0,0,0,,56.84,2,54.61,4,51.15,6,47.69,99999999,56.84,JAY,ND46,1,0,0,0,0,0,0,18.91,GSS,ORGOS,1,EACH,1,1,1,2015-04-13,21.22,
502074,FEL,8032701,1130,"FELLOWES OFFICE SUITES TAPE",DISPENSER,,EACH,S,,8,,,,,Y,0,0,0,,13.82,99999999,13.82,99999999,13.82,99999999,13.82,99999999,13.82,JAY,ZZZZ,0,0,0,0,0,0,0,6.27,FEL,8032701,9,EACH,1,1,1,1899-12-31,7.31,
502074,FEL,8032701,1130,"FELLOWES OFFICE SUITES TAPE",DISPENSER,,EACH,S,,8,,,,,Y,0,0,0,,13.82,99999999,13.82,99999999,13.82,99999999,13.82,99999999,13.82,JAY,ZZZZ,0,0,0,0,0,0,0,6.27,GSS,TDOS,1,EACH,1,1,1,2013-03-05,6.27,
502075,FEL,8034601,1030,"FELLOWES LAPTOP RISER PORTABLE",,,EACH,S,,8,999,,,,Y,0,0,0,,55.86,2,51.2,4,47.26,6,43.89,99999999,55.86,JAY,ZZZZ,0,0,0,0,0,0,0,25.8,COS,,9,EACH,1,1,1,2014-07-16,33.9,
502075,FEL,8034601,1030,"FELLOWES LAPTOP RISER PORTABLE",,,EACH,S,,8,999,,,,Y,0,0,0,,55.86,2,51.2,4,47.26,6,43.89,99999999,55.86,JAY,ZZZZ,0,0,0,0,0,0,0,25.8,FEL,8034601,2,EACH,1,4,4,2014-07-24,30.72,
502075,FEL,8034601,1030,"FELLOWES LAPTOP RISER PORTABLE",,,EACH,S,,8,999,,,,Y,0,0,0,,55.86,2,51.2,4,47.26,6,43.89,99999999,55.86,JAY,ZZZZ,0,0,0,0,0,0,0,25.8,GSS,COMMPLOS,1,EACH,1,1,1,2014-07-17,25.28,
502076,FEL,8036501,1210,"FELLOWES OFFICE SUITES MESH","BACK SUPPORT",,EACH,S,,B,2019-379,Y,,7001,Y,0,0,0,,47.06,99999999,47.06,99999999,47.06,99999999,47.06,99999999,47.06,JAY,ZZZZ,0,0,0,0,0,0,0.9167,37.05,FEL,8036501,9,EACH,1,1,1,1899-12-31,35.06,
502076,FEL,8036501,1210,"FELLOWES OFFICE SUITES MESH","BACK SUPPORT",,EACH,S,,B,2019-379,Y,,7001,Y,0,0,0,,47.06,99999999,47.06,99999999,47.06,99999999,47.06,99999999,47.06,JAY,ZZZZ,0,0,0,0,0,0,0.9167,37.05,GSS,BRFM,1,EACH,1,1,1,2018-12-03,37.05,
502077,FEL,8037601,1210,"FELLOWES PROFESSIONAL BACK",SUPPORT,,EACH,S,,B,2019-379,Y,,7001,Y,0,0,0,,83.44,99999999,83.44,99999999,83.44,99999999,83.44,99999999,83.44,JAY,ZZZZ,0,0,0,0,0,0,0.9167,53.24,FEL,8037601,2,EACH,1,1,1,2018-06-13,50.33,
502077,FEL,8037601,1210,"FELLOWES PROFESSIONAL BACK",SUPPORT,,EACH,S,,B,2019-379,Y,,7001,Y,0,0,0,,83.44,99999999,83.44,99999999,83.44,99999999,83.44,99999999,83.44,JAY,ZZZZ,0,0,0,0,0,0,0.9167,53.24,GSS,BSFPS,1,EACH,1,1,1,2018-12-03,53.24,
502082,FEL,8042801,1030,"FELLOWES LOTUS MONITOR ARM KIT",SINGLE,"FOR LOTUS WORKSTATION",EACH,S,,8,2019-382,Y,,5003,1,0,0,0,,116,2,113.68,3,110.2,4,116,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,8042801,1,EACH,1,1,1,1899-12-31,59.85,
502083,FEL,8042901,1030,"FELLOWES LOTUS MONITOR ARM KIT",DUAL,"FOR LOTUS WORKSTATION",EACH,S,,8,2019-382,Y,,5003,1,0,0,0,,165,2,161.7,3,156.75,4,165,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,8042901,1,EACH,1,1,1,1899-12-31,85.32,
502088,FEL,8064101,1210,"FELLOWES STEEL FOOT REST","Professional Series","W560x D350x H100mm",EACH,S,,B,2019-378,Y,,7001,1,0,0,0,,117.27,2,114.93,4,111.41,8,105.55,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.4545,75.95,FEL,8064101,2,EACH,1,1,1,2018-06-07,71.81,
502088,FEL,8064101,1210,"FELLOWES STEEL FOOT REST","Professional Series","W560x D350x H100mm",EACH,S,,B,2019-378,Y,,7001,1,0,0,0,,117.27,2,114.93,4,111.41,8,105.55,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.4545,75.95,GSS,FOOTF4101,1,EACH,1,1,1,2018-12-19,75.95,
502096,FEL,8210001,1030,"FELLOWES EASY GLIDE WRITING /","DOCUMENT SLOPE COPYHOLDER",,EACH,S,,8,2019-384,Y,,7001,1,0,0,0,,131.82,2,129.18,4,125.23,8,118.64,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,8210001,9,EACH,1,2,2,1899-12-31,86.75,
502096,FEL,8210001,1030,"FELLOWES EASY GLIDE WRITING /","DOCUMENT SLOPE COPYHOLDER",,EACH,S,,8,2019-384,Y,,7001,1,0,0,0,,131.82,2,129.18,4,125.23,8,118.64,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,0,POR,,9,EACH,1,1,1,2018-12-18,104,
502097,FEL,8210101,1030,"FELLOWES ISPIRE LAPTOP LIFT","Quick Lift",,EACH,S,,8,2019-296,Y,,7001,1,0,0,0,,26.36,2,25.84,4,25.05,8,23.73,99999999,0,JAY,ND25,1,0,0,0,0,0,0.0909,16.86,FEL,8210101,9,EACH,1,2,2,2018-03-08,16.86,
502097,FEL,8210101,1030,"FELLOWES ISPIRE LAPTOP LIFT","Quick Lift",,EACH,S,,8,2019-296,Y,,7001,1,0,0,0,,26.36,2,25.84,4,25.05,8,23.73,99999999,0,JAY,ND25,1,0,0,0,0,0,0.0909,16.86,GSS,COMLRQFI,1,EACH,1,1,1,2018-03-02,18.85,
502102,FEL,91137,1030,"FELLOWES GEL CRYSTALS WRIST","REST 23X483X58MM BLUE",,EACH,S,,8,,,,,Y,0,0,0,,36.7,99999999,36.7,99999999,36.7,99999999,36.7,99999999,36.7,JAY,ZZZZ,0,0,0,0,0,0,0.25,26.71,FEL,91137,9,EACH,1,1,1,1899-12-31,25.25,
502102,FEL,91137,1030,"FELLOWES GEL CRYSTALS WRIST","REST 23X483X58MM BLUE",,EACH,S,,8,,,,,Y,0,0,0,,36.7,99999999,36.7,99999999,36.7,99999999,36.7,99999999,36.7,JAY,ZZZZ,0,0,0,0,0,0,0.25,26.71,GSS,FEL91137,1,EACH,1,1,1,2018-12-11,26.71,
502104,FEL,91141,1030,"FELLOWES CRYSTAL GEL MOUSE PAD","WITH WRIST REST BLUE",,EACH,S,,8,,,,,Y,0,0,0,,34.11,99999999,34.11,99999999,34.11,99999999,34.11,99999999,34.11,JAY,ZZZZ,0,0,0,0,0,0,0.4167,23.6,FEL,91141,9,EACH,1,1,1,1899-12-31,22.33,
502104,FEL,91141,1030,"FELLOWES CRYSTAL GEL MOUSE PAD","WITH WRIST REST BLUE",,EACH,S,,8,,,,,Y,0,0,0,,34.11,99999999,34.11,99999999,34.11,99999999,34.11,99999999,34.11,JAY,ZZZZ,0,0,0,0,0,0,0.4167,23.6,GSS,FEL91141,9,EACH,1,1,1,2018-06-04,23.6,
502104,FEL,91141,1030,"FELLOWES CRYSTAL GEL MOUSE PAD","WITH WRIST REST BLUE",,EACH,S,,8,,,,,Y,0,0,0,,34.11,99999999,34.11,99999999,34.11,99999999,34.11,99999999,34.11,JAY,ZZZZ,0,0,0,0,0,0,0.4167,23.6,SSS,40201011,1,EACH,1,1,1,2018-02-19,23.03,
502105,FEL,91177,1030,"FELLOWES GEL CRYSTALS FLEX","WRIST REST KIDNEY SHAPE BLUE",,EACH,S,,6,,Y,7K009Z01,5003,1,0,0,0,,15.63,2,14.43,4,13.41,6,12.51,999999999,15.63,JAY,FC43,0,0,0,0,0,0,1.1667,10.12,FEL,91177,4,EACH,1,4,4,2016-06-15,9.8,
502105,FEL,91177,1030,"FELLOWES GEL CRYSTALS FLEX","WRIST REST KIDNEY SHAPE BLUE",,EACH,S,,6,,Y,7K009Z01,5003,1,0,0,0,,15.63,2,14.43,4,13.41,6,12.51,999999999,15.63,JAY,FC43,0,0,0,0,0,0,1.1667,10.12,GSS,FEL91177,2,EACH,1,1,1,2018-11-09,10.36,
502105,FEL,91177,1030,"FELLOWES GEL CRYSTALS FLEX","WRIST REST KIDNEY SHAPE BLUE",,EACH,S,,6,,Y,7K009Z01,5003,1,0,0,0,,15.63,2,14.43,4,13.41,6,12.51,999999999,15.63,JAY,FC43,0,0,0,0,0,0,1.1667,10.12,SSS,40201016,1,EACH,1,1,1,2018-12-21,10.12,
502108,FEL,91441,1030,"FELLOWES CRYSTAL GEL MOUSE PAD","WITH WRIST REST PURPLE",,EACH,S,,8,,,,,Y,0,0,0,,36.18,99999999,36.18,99999999,36.18,99999999,36.18,99999999,36.18,JAY,ZZZZ,0,0,0,0,0,0,0,21.71,FEL,91441,9,EACH,1,1,1,1899-12-31,22.33,
502108,FEL,91441,1030,"FELLOWES CRYSTAL GEL MOUSE PAD","WITH WRIST REST PURPLE",,EACH,S,,8,,,,,Y,0,0,0,,36.18,99999999,36.18,99999999,36.18,99999999,36.18,99999999,36.18,JAY,ZZZZ,0,0,0,0,0,0,0,21.71,SSS,40201012,1,EACH,1,1,1,2018-01-31,23.03,
502110,FEL,9169701,1030,"FELLOWES DESKTOP COPY HOLDER",GRAPHITE,,EACH,S,,8,,N,,,1,0,0,0,,23.73,2,22.04,4,20.57,6,19.32,999999999,19.32,JAY,ZZZZ,0,0,0,0,0,0,0,12.71,FEL,9169701,9,EACH,1,4,4,1899-12-31,15.45,
502110,FEL,9169701,1030,"FELLOWES DESKTOP COPY HOLDER",GRAPHITE,,EACH,S,,8,,N,,,1,0,0,0,,23.73,2,22.04,4,20.57,6,19.32,999999999,19.32,JAY,ZZZZ,0,0,0,0,0,0,0,12.71,GSS,COMCHF1126,1,EACH,1,1,1,2017-07-05,12.71,
502110,FEL,9169701,1030,"FELLOWES DESKTOP COPY HOLDER",GRAPHITE,,EACH,S,,8,,N,,,1,0,0,0,,23.73,2,22.04,4,20.57,6,19.32,999999999,19.32,JAY,ZZZZ,0,0,0,0,0,0,0,12.71,SSS,10201965,9,EACH,1,1,1,2016-10-24,15.02,
502111,FEL,9169801,1030,"FELLOWES FLEX ARM COPY HOLDER","WITH WEIGHTED BASE",,EACH,S,,8,999,,,,Y,0,0,0,,45.56,99999999,45.56,99999999,45.56,99999999,45.56,99999999,45.56,JAY,ZZZZ,0,0,0,0,0,0,0.0833,27.34,FEL,9169801,1,EACH,1,1,1,2018-03-15,27.34,
502111,FEL,9169801,1030,"FELLOWES FLEX ARM COPY HOLDER","WITH WEIGHTED BASE",,EACH,S,,8,999,,,,Y,0,0,0,,45.56,99999999,45.56,99999999,45.56,99999999,45.56,99999999,45.56,JAY,ZZZZ,0,0,0,0,0,0,0.0833,27.34,GSS,COMCHF1128,2,EACH,1,1,1,2017-02-10,22.48,
502111,FEL,9169801,1030,"FELLOWES FLEX ARM COPY HOLDER","WITH WEIGHTED BASE",,EACH,S,,8,999,,,,Y,0,0,0,,45.56,99999999,45.56,99999999,45.56,99999999,45.56,99999999,45.56,JAY,ZZZZ,0,0,0,0,0,0,0.0833,27.34,SSS,10201963,3,EACH,1,1,1,2017-02-13,26.58,
502112,FEL,9175101,1030,"FELLOWES MOUSE PAD & WRIST","REST GEL LYCRA GRAPHITE",,EACH,S,,8,,,,,Y,0,0,0,,48.94,99999999,48.94,99999999,48.94,99999999,48.94,99999999,48.94,JAY,ZZZZ,0,0,0,0,0,0,0,24.47,FEL,9175101,9,EACH,1,1,1,1899-12-31,25.16,
502112,FEL,9175101,1030,"FELLOWES MOUSE PAD & WRIST","REST GEL LYCRA GRAPHITE",,EACH,S,,8,,,,,Y,0,0,0,,48.94,99999999,48.94,99999999,48.94,99999999,48.94,99999999,48.94,JAY,ZZZZ,0,0,0,0,0,0,0,24.47,SSS,40202107,1,EACH,1,1,1,2016-09-02,24.47,
502123,FEL,9183701,1030,"FELLOWES KEYBOARD PALM SUPPORT","MEMORY FOAM LYCRA BLUE",,EACH,S,,8,,Y,,,1,0,0,0,,49.23,2,46.98,4,45.01,6,43.32,99999999,49.23,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,9183701,9,EACH,1,1,1,1899-12-31,30.07,
502125,FEL,9183901,1030,"FELLOWES WRIST SUPP/MOUSE PAD","MEMORY FOAM LYCRA BLUE",,EACH,S,,8,,Y,,,1,0,0,0,,47.71,2,46.38,4,44.16,6,40.61,99999999,47.71,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,9183901,9,EACH,1,1,1,1899-12-31,23.72,
502130,FEL,9190001,1210,"FELLOWES HEAT & SOOTHE GEL","LUMBAR BACK SUPPORT",,EACH,S,,B,,,,,Y,0,0,0,,67.49,2,62.3,3,57.85,4,53.99,99999999,67.49,JAY,ZZZZ,0,0,0,0,0,0,0,33.32,FEL,9190001,9,EACH,1,1,4,1899-12-31,40.5,
502130,FEL,9190001,1210,"FELLOWES HEAT & SOOTHE GEL","LUMBAR BACK SUPPORT",,EACH,S,,B,,,,,Y,0,0,0,,67.49,2,62.3,3,57.85,4,53.99,99999999,67.49,JAY,ZZZZ,0,0,0,0,0,0,0,33.32,GSS,BSFHS,1,EACH,1,1,1,2017-03-09,33.32,
502133,FEL,9252001,1030,"FELLOWES PLUSH TOUCH MOUSE","PAD & WRIST REST BLACK",,EACH,S,,6,2019-292,Y,,7001,Y,0,0,0,,26.36,2,25.84,4,25.05,8,23.73,99999999,26.36,JAY,TC01,1,0,1,0,0,0,2.8333,15.27,COS,,9,EACH,1,1,1,2018-07-03,23.22,
502133,FEL,9252001,1030,"FELLOWES PLUSH TOUCH MOUSE","PAD & WRIST REST BLACK",,EACH,S,,6,2019-292,Y,,7001,Y,0,0,0,,26.36,2,25.84,4,25.05,8,23.73,99999999,26.36,JAY,TC01,1,0,1,0,0,0,2.8333,15.27,FEL,9252001,2,EACH,1,4,4,2018-11-28,14.93,
502133,FEL,9252001,1030,"FELLOWES PLUSH TOUCH MOUSE","PAD & WRIST REST BLACK",,EACH,S,,6,2019-292,Y,,7001,Y,0,0,0,,26.36,2,25.84,4,25.05,8,23.73,99999999,26.36,JAY,TC01,1,0,1,0,0,0,2.8333,15.27,GSS,COMWRFPB,1,EACH,1,1,1,2019-01-09,15.27,
502134,FEL,9252101,1030,"FELLOWES KEYBOARD PALM SUPPORT","Plush Touch Lycra BLACK",,EACH,S,,6,2019-379,Y,,7001,1,0,0,0,,32.73,2,32.07,4,31.09,8,29.45,99999999,0,JAY,FC35,4,0,0,0,1.05,2.1,1.4545,20.9,FEL,9252101,1,EACH,1,4,4,2018-10-10,20.9,
502135,FEL,9252201,1030,"FELLOWES PLUSH TOUCH MOUSE","PAD & WRIST REST GRAPHITE",,EACH,S,,8,2019-292,Y,,7001,1,0,0,0,,26.36,2,25.84,4,25.05,8,23.73,99999999,0,JAY,ZALLOC,0,0,1,4,0,0,0.8182,15.27,COS,,9,EACH,1,1,1,2018-07-03,23.22,
502135,FEL,9252201,1030,"FELLOWES PLUSH TOUCH MOUSE","PAD & WRIST REST GRAPHITE",,EACH,S,,8,2019-292,Y,,7001,1,0,0,0,,26.36,2,25.84,4,25.05,8,23.73,99999999,0,JAY,ZALLOC,0,0,1,4,0,0,0.8182,15.27,FEL,9252201,2,EACH,1,4,4,1899-12-31,14.93,
502135,FEL,9252201,1030,"FELLOWES PLUSH TOUCH MOUSE","PAD & WRIST REST GRAPHITE",,EACH,S,,8,2019-292,Y,,7001,1,0,0,0,,26.36,2,25.84,4,25.05,8,23.73,99999999,0,JAY,ZALLOC,0,0,1,4,0,0,0.8182,15.27,GSS,COMWRF2201,1,EACH,1,1,1,2018-10-25,15.27,
502136,FEL,9252301,1030,"FELLOWES KEYBOARD PALM SUPPORT","Plush Touch Lycra GRAPHITE",,EACH,S,,8,2019-379,Y,,7001,1,0,0,0,,32.73,2,32.07,4,31.09,8,29.45,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,9252301,9,EACH,1,4,4,1899-12-31,20.9,
502139,FEL,9287301,1030,"FELLOWES PLUSH TOUCH MOUSE","PAD & WRIST REST BLUE",,EACH,S,,6,2019-292,Y,,7001,1,0,0,0,,26.36,2,25.84,4,25.05,8,23.73,99999999,0,JAY,FC53,4,0,0,0,1,1,0.3636,14.93,FEL,9287301,1,EACH,1,4,4,2018-12-10,14.93,
502140,FEL,9287401,1030,"FELLOWES KEYBOARD PALM SUPPORT","Plush Touch Lycra BLUE",,EACH,S,,8,2019-379,Y,,7001,1,0,0,0,,32.73,2,32.07,4,31.09,8,29.45,99999999,0,JAY,FC4D,2,0,0,0,0,0,0.1818,20.9,FEL,9287401,1,EACH,1,4,4,2018-06-18,20.9,
502152,FEL,9362101,1030,"FELLOWES WRIST ROCKER/MOUSEPAD","SILICONE OCEAN",,EACH,S,,8,,,,,1,0,0,0,,38.8,99999999,38.8,99999999,38.8,99999999,38.8,99999999,38.8,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,9362101,9,EACH,1,4,4,2015-07-06,15.52,
502167,FEL,9892901,1030,"FELLOWES 104 BASIC KEYBOARD","USB STANDARD",,EACH,S,,8,,,,,1,0,0,0,,28.91,99999999,28.91,99999999,28.91,99999999,28.91,99999999,28.91,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,9892901,9,EACH,1,1,1,1899-12-31,17.91,
502167,FEL,9892901,1030,"FELLOWES 104 BASIC KEYBOARD","USB STANDARD",,EACH,S,,8,,,,,1,0,0,0,,28.91,99999999,28.91,99999999,28.91,99999999,28.91,99999999,28.91,JAY,ZZZZ,0,0,0,0,0,0,0,0,GNS,70301,1,EACH,1,1,1,2017-05-05,20.95,
502168,FEL,9901,1210,"FELLOWES LOTUS SIT STAND","WORKSTATION WHITE",,EACH,S,,B,2019-388,Y,,7002,1,0,0,0,,635.45,2,616.36,3,591,4,571.91,99999999,635.45,JAY,ZZZZ,0,0,0,0,0,0,0,0,FEL,9901,1,EACH,1,1,1,1899-12-31,490.78,
502177,FEL,9974905,1030,"FELLOWES AIR DUSTER HFC FREE","350gm CAN",,EACH,S,,8,,,,,Y,0,0,0,,18.34,99999999,18.34,99999999,18.34,99999999,18.34,99999999,18.34,JAY,ZZZZ,0,0,0,0,0,0,1,9.17,FEL,9974905,9,EACH,1,6,6,2018-12-11,9.17,
502177,FEL,9974905,1030,"FELLOWES AIR DUSTER HFC FREE","350gm CAN",,EACH,S,,8,,,,,Y,0,0,0,,18.34,99999999,18.34,99999999,18.34,99999999,18.34,99999999,18.34,JAY,ZZZZ,0,0,0,0,0,0,1,9.17,GNS,72725,1,EACH,1,1,1,2018-12-12,9.17,
502177,FEL,9974905,1030,"FELLOWES AIR DUSTER HFC FREE","350gm CAN",,EACH,S,,8,,,,,Y,0,0,0,,18.34,99999999,18.34,99999999,18.34,99999999,18.34,99999999,18.34,JAY,ZZZZ,0,0,0,0,0,0,1,9.17,SSS,40202069,2,EACH,1,1,1,2018-12-11,9.46,
502190,FNX,ADJARMS,1210,"CHAIR ARMS ADJUSTABLE TO SUIT","EC070CM, EC070CH, EG100CH,","EM300 (SET)",SET,S,,6,,Y,2BZ01Z01,7001,1,0,0,0,,53.33,2,49.23,3,45.72,4,42.67,999999999,42.67,JAY,AMC1,1,0,0,0,1,1,0.9167,32.64,FNN,,9,SET,1,1,1,2015-11-26,32,
502190,FNX,ADJARMS,1210,"CHAIR ARMS ADJUSTABLE TO SUIT","EC070CM, EC070CH, EG100CH,","EM300 (SET)",SET,S,,6,,Y,2BZ01Z01,7001,1,0,0,0,,53.33,2,49.23,3,45.72,4,42.67,999999999,42.67,JAY,AMC1,1,0,0,0,1,1,0.9167,32.64,FNV,,9,SET,1,1,1,2016-01-15,32,
502190,FNX,ADJARMS,1210,"CHAIR ARMS ADJUSTABLE TO SUIT","EC070CM, EC070CH, EG100CH,","EM300 (SET)",SET,S,,6,,Y,2BZ01Z01,7001,1,0,0,0,,53.33,2,49.23,3,45.72,4,42.67,999999999,42.67,JAY,AMC1,1,0,0,0,1,1,0.9167,32.64,FNX,ADJARM,1,SET,1,1,1,2018-12-12,33.2928,
502193,FNX,"AM100 BK",1210,"RAPIDLINE ERGO OPERATOR CHAIR","Black Mesh Back, Black Seat","With Arms 120kg Cap.",EACH,S,,B,2019-366,Y,2BZ03Z10,7001,1,0,0,0,,231.68,2,213.86,3,198.58,4,185.34,99999999,231.68,JAY,ZZZZ,0,0,0,0,0,0,0.5833,143.82,FNX,"AM100 BK",1,EACH,1,1,1,2018-12-12,146.6964,
502193,FNX,"AM100 BK",1210,"RAPIDLINE ERGO OPERATOR CHAIR","Black Mesh Back, Black Seat","With Arms 120kg Cap.",EACH,S,,B,2019-366,Y,2BZ03Z10,7001,1,0,0,0,,231.68,2,213.86,3,198.58,4,185.34,99999999,231.68,JAY,ZZZZ,0,0,0,0,0,0,0.5833,143.82,SIS,,9,EACH,1,1,1,2015-07-27,174.68,
502195,FNX,AM200AQUA,1210,"MEDIUM BACK OPERATOR CHAIR",AQUA,,EACH,S,,B,,Y,2BZ03Z02,,1,0,0,0,,314.99,2,290.76,3,269.99,4,251.99,999999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,169,FNX,"AM200 AQUA",1,EACH,1,1,1,2015-11-09,198.7164,
502196,FNX,AM200BK,1210,"MEDIUM BACK OPERATOR CHAIR",BLACK,,EACH,S,,B,,Y,2BZ03Z02,7001,1,0,0,0,,314.99,2,290.76,3,269.99,4,251.99,99999999,314.99,JAY,ZZZZ,0,0,0,0,0,0,0.5833,194.82,FNX,"AM200 BK",1,EACH,1,1,1,2018-10-24,198.7164,
502199,FNX,AM300BK,1210,"HIGH BACK OPERATOR CHAIR",BLACK,,EACH,S,,B,,Y,2BZ03Z01,7001,1,0,0,0,,381.68,2,352.32,3,327.15,4,305.34,99999999,381.68,JAY,ZZZZ,0,0,0,0,0,0,0.0833,233.58,FNX,"AM300 BK",1,EACH,1,1,1,2018-08-29,233.58,
502201,FNX,C129,1210,"CORKBOARD 1200 x 900mm",,,EACH,S,,B,,Y,2E021Z01,7004,1,0,0,0,,91.67,2,84.61,3,78.57,4,73.33,999999999,73.33,JAY,ZZZZ,0,0,0,0,0,0,1.1667,66.3,CJO,,9,EACH,1,1,1,2014-06-23,58.18,
